godina;oib;naziv;iznos_eur;broj_isplata;udio_posto
2024;99333100809;STANICA ZA TEHNIČKI PREGLED VOZILA BLATO DOO;117.00;20;0.00
2024;62462242629;VG VODOOPSKRBA D.O.O.;113.18;13;0.00
2024;66555217074;ODVJETNIČKO DRUŠTVO HONDL,KONIĆ,ŠIMUNOIVĆ,BATUR I PARTNERI;111.61;2;0.00
2024;09931144729;ODVJETNIČKO DRUŠTVO TODTLING I PARTNERI DOO;111.21;1;0.00
2024;76197627025;ODVJETNIČKO DRUŠTVO KRIŽANEC CAR PAVLIĆ I POPARIĆ;109.74;1;0.00
2024;72519049956;PČELARSTVO DARUVAR D.O.O.;107.75;1;0.00
2024;24796394086;ŠKOLSKE NOVINE D.O.O.;105.00;1;0.00
2024;00643859701;OFFERTISSIMA D.O.O. ZA TRGOVINU NA VELIKO I MALO, UG. I GRA.;104.44;1;0.00
2024;32603881196;AUTOPROMET D.D.;101.00;21;0.00
2024;77315050125;UMJETNIČKA ORGANIZACIJA DRAMSKA PRODUKCIJA KALEIDOSKOP;100.00;1;0.00
2024;91725363853;SUPER IGRA DOO;99.80;1;0.00
2024;47625859155;ODVJETNIČKO DRUŠTVO REŠETAR I PARTNERI DOO;96.62;1;0.00
2024;90240160025;LEONARDO MEDIA DOO;96.50;1;0.00
2024;36941458821;CENTAR KOVAČIĆ D.O.O.;95.00;21;0.00
2024;23197705042;ZU LJEKARNA PABLO;93.50;1;0.00
2024;24444413949;AT ITPS DOO;90.60;1;0.00
2024;70427199569;PP ORAHOVICA DOO;90.54;1;0.00
2024;31380789055;FILIPOVIĆ COMMERCE DOO;90.04;1;0.00
2024;55491452511;LOVAČKA UDRUGA ŠLJUKA BENA LUKINIĆ BRDO;90.00;1;0.00
2024;81700550832;REPUBLIKA HRVATSKA MINISTARSTVO UPRAVE;90.00;3;0.00
2024;86023224138;ISPIS DOO ZA GRAFIČKU DJELATNOST I USLUGE;87.68;1;0.00
2024;26416570803;SVEUČILIŠTE J J STROSSMAYERA U OSIJEKU - PRAVNI FAKULTET;81.00;3;0.00
2024;28221820465;AUTO KLUB PAZIN;73.00;19;0.00
2024;21688419865;CMC GROUP DOO;72.00;2;0.00
2024;32663870218;HRVATSKI INSTITUT INTERNIH REVIZORA;70.00;1;0.00
2024;56848357825;SRED.ZAJ.PRIČUVE STAMB.ZGRADA VILIMA KORAJCA 3;68.19;3;0.00
2024;52634238587;REPUBLIKA HRVATSKA MINISTARSTVO UNUTARNJIH POSLOVA;66.36;1;0.00
2024;46144176176;HRVATSKI DRŽAVNI ARHIV ZAGREB;66.36;1;0.00
2024;17231519023;KAZNIONICA U VALTURI ODJEL ZA RAD I STRUKOVNU IZOBRAZBU;60.00;13;0.00
2024;02788022793;BELA SPORT DOO ZA TRGOVINU I USLUGE;57.00;1;0.00
2024;67131617872;DS SMITH BELIŠĆE CROATIA DOO;55.00;18;0.00
2024;28011548575;SVEUČILIŠTE U ZAGREBU -  FAKULTET POLITIČKIH ZNANOSTI;50.00;1;0.00
2024;34476408800;MARSA D.O.O. ZA PROIZVODNJU I TRGOVINU;45.00;2;0.00
2024;47298210538;BICRO BIOCENTAR D.O.O. ZA TRANSFER I KOMERC. BIOTEHNOLOGIJE;44.92;1;0.00
2024;23584227029;VIDMAR ŠPORT DOO ZA TRG PROVOĐENJE ŠPORT AK USL I ZASTUP;44.54;1;0.00
2024;78226361004;FORSET D.O.O. ZA TRGOVINU I USLUGE;44.50;1;0.00
2024;82667270868;AUTOCESTA ZAGREB-MACELJ DOO;44.00;6;0.00
2024;78866932443;OPĆINSKI SUD U ZADRU;40.46;1;0.00
2024;29845096215;SVEUČILIŠTE U SPLITU;39.82;2;0.00
2024;29113541841;VODOOPSKRBA I ODVODNJA ZAPREŠIĆ D.O.O.;39.72;12;0.00
2024;65553879500;HGSPOT GRUPA DOO;39.50;1;0.00
2024;57362618039;OPĆINSKI SUD U BJELOVARU;37.87;2;0.00
2024;99459456097;KIMATEKS DOO;37.50;1;0.00
2024;18180861064;ZAHVALE I SJEĆANJA DOO;33.74;3;0.00
2024;38304616284;OPĆINSKI SUD U PULI POLA;33.18;1;0.00
2024;43600498596;KOMUNALNE USLUGE CRES LOŠINJ D.O.O.;33.00;9;0.00
2024;63336519951;YELLOW SUBMARINE DOO;31.80;1;0.00
2024;36162371878;RH MINISTARSTVO UNUTARNJIH POSLOVA;31.46;13;0.00
2024;77290534017;MANAS DOO;30.00;1;0.00
2024;53769098448;ALATI MILIĆ DOO;29.00;1;0.00
2024;78808975734;SVEUČILIŠTE JOSIPA JURJA STROSSMAYERA U OSIJEKU REKTORAT;27.00;1;0.00
2024;96371000697;SVEUČILIŠTE U OSIJEKU PREHRAMBENO TEHNOLOŠKI FAKULTET OSIJEK;27.00;1;0.00
2024;51172510950;JURČEC ALATI DOO;25.98;1;0.00
2024;55545787885;HRVATSKE CESTE D.O.O. ZA UPRAVLJANJE GR. I ODR. DRŽ. CESTA;24.89;1;0.00
2024;32284739479;OPĆINSKI SUD VELIKA GORICA;22.46;1;0.00
2024;84397956623;HRVATSKI ZAVOD ZA MIROVINSKO OSIGURANJE;21.20;8;0.00
2024;14794175682;CITY CAFE DOO;20.10;1;0.00
2024;99454315441;SVEUČILIŠTE U ZAGREBU FAKULTET HRVATSKIH STUDIJA;20.00;1;0.00
2024;77802735473;IMP TERMOTEHNIKA REGULACIJA D.O.O.;19.88;1;0.00
2024;94989605030;KRAŠ DD;19.75;1;0.00
2024;14049708426;INGRA D.D.;18.96;1;0.00
2024;81806367106;DOMUS SESVETE DOO ZA TRGOVINU I USLUGE;16.90;1;0.00
2024;72070979111;PROEN ENERGETIKA NEKRETNINA D.O.O.;16.60;1;0.00
2024;61980608934;OPĆINSKI SUD U SPLITU;15.46;1;0.00
2024;07397915111;TRGOVAČKI SUD U VARAŽDINU;15.21;1;0.00
2024;35639958412;SAGOVI ZAGREB DOO;13.40;1;0.00
2024;55832375299;ZGORIJAK DOO;13.25;1;0.00
2024;13439120211;BINA ISTRA DD;13.20;1;0.00
2024;87444676969;VD JAVNOG BILJEŽNIKA MARKO VITASOVIĆ;12.50;1;0.00
2024;75550985023;PETROL D.O.O.;11.50;1;0.00
2024;09665214153;OSMRTNICE DOO;11.03;1;0.00
2024;18623146104;SUĆUT DOO;11.03;1;0.00
2024;32497003047;TISAK PLUS DOO;10.60;1;0.00
2024;02024882310;SVEUČILIŠTE U ZAGREBU FAKULTET ORGANIZACIJE I INFORMATIKE;10.00;1;0.00
2024;01737843872;SPEKTRACOM D.O.O.;2.97;1;0.00
2024;29399232217;OPĆINSKI SUD U ŠIBENIKU;0.39;2;0.00
2024;41817103783;STP DOO;0.00;2;0.00
2024;71629027685;ECCOS INŽENJERING DOO;0.00;2;0.00
2024;22740118957;TED DOO;0.00;5;0.00
2024;36198195227;TIP ZAGREB D O O ZA TRGOVINU I PROIZVODNJU;0.00;2;0.00
2024;95243482140;SMIT - COMMERCE D.O.O. TRGOVINA, PROIZVODNJA I USLUGE;0.00;2;0.00
2024;53605452522;UMJETNIČKA ORGANIZACIJA ANSAMBL SUV.PLESA VEM-ED.-PL.-CENTAR;0.00;2;0.00
2024;53948590600;UDRUGA KONCERTNIH PROMOTORA;0.00;2;0.00
2024;31826907316;TEKNOXGROUP HRVATSKA D.O.O.;0.00;4;0.00
2024;18311048687;FRESCO DOO;-15.00;1;-0.00
2024;73777060562;TAHOGRAF DOO;-1542.20;3;-0.00
2024;65119154523;KLINIČKA BOLNICA SVETI DUH;-100641.21;7;-0.01
2025;82031999604;ZAGREBAČKI ELEKTRIČNI TRAMVAJ DOO;231590324.21;682;12.62
2025;85584865987;ZAGREBAČKI HOLDING D.O.O.;211473084.72;7075;11.52
2025;18683136487;MINISTARSTVO FINANCIJA;86715432.70;849;4.72
2025;59365213244;UPRAVLJANJE SPORTSKIM OBJEKTIMA;37006329.41;58;2.02
2025;73807462275;SPORTSKI SAVEZ GRADA ZAGREBA;30000000.00;12;1.63
2025;92963223473;ZAGREBAČKA BANKA  D.D. ZAGREB;27071945.98;294;1.47
2025;00000000010;POVREMENA NESAMOSTALNA I SAMOSTALNA DJELATNOST;26542653.28;1022;1.45
2025;92366589656;JAVNA VATROGASNA POSTROJBA GRADA ZAGREBA;23338846.77;76;1.27
2025;83416546499;VODOOPSKRBA I ODVODNJA D.O.O.;22401668.33;7154;1.22
2025;23057039320;ERSTE STEIERMARKISCHE BANK;21109647.93;87;1.15
2025;89931241548;KAMGRAD D.O.O.;20217871.28;12;1.10
2025;03744272526;GRADSKO STAMBENO KOMUNALNO GOSPODARSTVO D.O.O.;20090847.98;605;1.09
2025;74971361430;STRABAG DOO;20002388.42;26;1.09
2025;93571946376;KNJIŽNICE GRADA ZAGREBA;19966175.36;82;1.09
2025;40838744815;BBR ADRIA D.O.O.;18984766.03;21;1.03
2025;10852199405;HRVATSKO NARODNO KAZALIŠTE;12504287.18;60;0.68
2025;77931216562;URIHO USTANOVA ZA PROF.REHABILITACIJU I ZAP.OSOBA S INVAL.;12334115.91;96;0.67
2025;63073332379;HEP OPSKRBA D.O.O.;11172032.20;377;0.61
2025;02535697732;PRIVREDNA BANKA ZAGREB DD;11048723.19;69;0.60
2025;89436606278;MEKATRONIK URETIM TEKNOLOJI MUHENDISLIK ANONIM SIRKETI;10092428.28;10;0.55
2025;14482540987;IZGRADNJA FUTURA D.O.O.;9249142.07;36;0.50
2025;76370234816;ELICOM D.O.O.;8941105.83;49;0.49
2025;59569102212;ZAGREBAČKO GRADSKO KAZALIŠTE KOMEDIJA;8405712.74;109;0.46
2025;62485998118;HEDOM  D.O.O.;7946915.02;41;0.43
2025;38657725741;ZAGREBAČKA FILHARMONIJA;7350517.49;93;0.40
2025;07410147801;NILUFER YONETIM DANISMANLIGI INSAAT SANAYI TICARET ANONIM SI;7126392.60;13;0.39
2025;01471402891;ALU-KON DOO;6924000.00;1;0.38
2025;69262261098;USTANOVA ZOOLOŠKI VRT GRADA ZAGREBA;6725635.00;13;0.37
2025;70362197460;USTANOVA DOBRI DOM GRADA ZAGREBA;6670535.50;31;0.36
2025;81106567513;DV VRAPČE;6600417.24;110;0.36
2025;97345554668;DV BAJKA;6209042.61;98;0.34
2025;38262788673;GIP PIONIR D.O.O.;6141816.57;16;0.33
2025;31015599358;DV ŠEGRT HLAPIĆ;5913970.77;129;0.32
2025;13254939546;ZAGREBAČKO KAZALIŠTE MLADIH;5862365.80;131;0.32
2025;69476494959;DV GAJNICE;5526082.80;136;0.30
2025;31422239000;DV SESVETE;5445025.95;126;0.30
2025;88388890400;DV JARUN;5440367.43;94;0.30
2025;66494507454;DV SUNČANA;5401886.04;115;0.29
2025;20142998436;STORM COMPUTERS D.O.O.;5185673.00;43;0.28
2025;23901219315;GRADSKO DRAMSKO KAZALIŠTE GAVELLA;5175433.77;88;0.28
2025;78167252842;DV GRIGOR VITEZ;5163187.52;96;0.28
2025;95660678441;ZAGREBAČKI VELESAJAM DOO;5133919.70;445;0.28
2025;49823978318;DV TRNSKO;5020046.17;129;0.27
2025;42776586352;DV MARKUŠEVEC;4873792.50;123;0.27
2025;03864029789;DV ZAPRUĐE;4818714.21;136;0.26
2025;20169135633;DV TRATINČICA;4813673.02;126;0.26
2025;14774069475;DV EN TEN TINI;4807534.51;120;0.26
2025;61817894937;GRAD ZAGREB;4764821.53;1196;0.26
2025;22702558967;DV BUDUĆNOST;4729677.34;130;0.26
2025;16308837296;MEŠIĆ-COM D.O.O.;4710000.00;1;0.26
2025;13433301401;DV BUKOVAC;4700158.13;96;0.26
2025;81468897500;DV TRAVNO;4678902.83;129;0.25
2025;91678676896;COMBIS D.O.O.;4588625.94;64;0.25
2025;05850332623;DV MALEŠNICA;4581384.61;147;0.25
2025;14638236220;DV HRVATSKI LESKOVAC;4498791.59;133;0.25
2025;08505654578;DV VRBIK;4475518.65;96;0.24
2025;50467501180;DV RADOST;4389365.75;116;0.24
2025;33985054792;DV CVRČAK;4378398.41;122;0.24
2025;54493774760;KONCERTNA DVORANA VATROSLAVA LISINSKOG;4356486.92;66;0.24
2025;76109957666;DV UTRINA;4350380.30;123;0.24
2025;67939296499;DOM ZA STARIJE OSOBE TREŠNJEVKA ZAGREB;4347644.87;120;0.24
2025;02111947694;DV PREČKO;4344684.13;111;0.24
2025;78352024822;MUZEJ SUVREMENE UMJETNOSTI;4290786.12;71;0.23
2025;09462989768;DV ŠPANSKO;4153823.81;131;0.23
2025;58673709931;DV ŠUMSKA JAGODA;4130463.47;128;0.22
2025;08407195933;DV KUSTOŠIJA;4087859.16;105;0.22
2025;31128033678;DV PČELICA;4073371.28;107;0.22
2025;07292798848;HRVATSKI CRVENI KRIŽ GRADSKO DRUŠTVO CRVENOG KRIŽA ZAGREB;4062365.98;161;0.22
2025;03901084957;DV LEPTIR;4031431.08;134;0.22
2025;78118217052;DV JABUKA;4026988.07;123;0.22
2025;48490379132;PREDUZEĆE ZA PROIZVODNJU TRGOVINU I USLUGE MODULOR DOO;4003859.85;22;0.22
2025;36358816855;DV ZRNO;3934368.90;127;0.21
2025;63303576952;DV DUGA;3933755.84;125;0.21
2025;40201821835;DV VEDRI DANI;3851731.95;124;0.21
2025;45434922757;DV BOTINEC;3809400.47;133;0.21
2025;10295750223;DV SUNCE;3801672.62;114;0.21
2025;94870424008;DV VJEVERICA;3799788.49;111;0.21
2025;56654700279;DV SIGET;3790109.53;107;0.21
2025;87101832767;DV KOLIBRI;3787805.38;110;0.21
2025;31002922849;SPEGRA D.O.O.;3777333.42;23;0.21
2025;99506331443;DV TREŠNJEVKA;3770569.75;116;0.21
2025;69945190946;DV SAVICA;3733076.60;103;0.20
2025;46986958358;DV VLADIMIR NAZOR;3720225.34;123;0.20
2025;62112881951;DV REMETINEC;3680472.62;127;0.20
2025;41077368443;DV RAZLIČAK;3656536.05;100;0.20
2025;92781436923;DV POLETARAC;3549042.72;107;0.19
2025;41026360834;DV SOPOT;3535101.03;102;0.19
2025;71812732448;CENTAR ZA PRUŽANJE USLUGA U ZAJEDNICI MALI DOM;3517849.03;20;0.19
2025;52044657571;GRADITELJ SVRATIŠTA D.O.O.;3462503.72;780;0.19
2025;79532938998;DV IVANA BRLIĆ MAŽURANIĆ;3444746.29;108;0.19
2025;53150371536;HRVATSKI PRIRODOSLOVNI MUZEJ;3390762.63;83;0.18
2025;98656691838;JEDINSTVO KRAPINA DOO;3336223.80;11;0.18
2025;22987484862;ZAGREBAČKE OTPADNE VODE D.O.O.;3297824.14;2;0.18
2025;59596000383;DV MEDO BRUNDO;3296997.09;118;0.18
2025;46201053599;DV MALI PRINC;3290187.23;119;0.18
2025;91692114950;GKT GRADIN DOO ZA GRADITELJSTVO I TRGOVINU;3259976.88;16;0.18
2025;26804323093;GRADSKO KAZALIŠTE KEREMPUH;3244244.84;59;0.18
2025;05240563443;RESALTA DOO;3198659.10;4;0.17
2025;00000000001;EUROPEAN INVESTMENT BANK;3163914.92;3;0.17
2025;43821234370;DV MAKSIMIR;3162256.02;92;0.17
2025;02728849314;MUZEJ ZA UMJETNOST I OBRT;3155951.46;93;0.17
2025;91030829427;DV MILAN SACHS;3121741.60;110;0.17
2025;44879111575;NASTAVNI ZAVOD ZA HITNU MEDICINU GRADA ZAGREBA;3109353.97;47;0.17
2025;21520217808;SITOLOR DOO;3077666.52;16;0.17
2025;19262409274;DV POTOČNICA;3059726.73;114;0.17
2025;17353680710;DV PETAR PAN;3050996.48;127;0.17
2025;52822555432;DV ZVONČIĆ;3047608.50;112;0.17
2025;25683592460;DV TATJANA MARINIĆ;3042485.34;98;0.17
2025;53838475417;ZAGREBAČKO KAZALIŠTE LUTAKA;3018804.34;59;0.16
2025;64112328386;DV SREDNJACI;3015376.90;99;0.16
2025;34319349088;DOM ZA STARIJE OSOBE SVETA ANA ZAGREB;2982016.23;91;0.16
2025;23023589098;MODULOR CONSTRUCTIONS DOO;2978013.93;9;0.16
2025;49466263965;DV IZVOR;2937161.67;112;0.16
2025;36861051455;DV TRNORUŽICA;2932033.09;111;0.16
2025;13530191392;TEH - GRADNJA D.O.O.;2878590.26;14;0.16
2025;30881792156;DV MEDVEŠČAK;2848144.42;121;0.16
2025;85671777188;DOM ZA STARIJE OSOBE CENTAR;2841787.72;92;0.15
2025;86792006248;DOM ZA STARIJE OSOBE DUBRAVA - ZAGREB;2835611.42;79;0.15
2025;78356795960;JAVNA USTANOVA ZA UPRA PRIRODNIM VRIJEDNOSTIMA GRADA ZAGREBA;2831682.16;17;0.15
2025;02994650199;APIS IT D.O.O.;2775179.21;245;0.15
2025;12988772690;P.G.P. D.O.O.;2757407.92;26;0.15
2025;21384342053;DV MATIJA GUBEC;2749682.83;102;0.15
2025;33392005961;NASTAVNI ZAVOD ZA JAVNO ZDRAVSTVO DR. ANDRIJA ŠTAMPAR;2742708.22;339;0.15
2025;48299645518;KODEKS GRADITELJSTVO DOO;2735868.85;56;0.15
2025;28265486672;GRADSKO KAZALIŠTE TREŠNJA;2727504.01;60;0.15
2025;68441960124;CENT ZA PRUŽ USL U ZAJ ZAGREBAČKI CENT ZA NEOVISNO ŽIVLJENJE;2724873.38;21;0.15
2025;68127446342;MUZEJ GRADA ZAGREBA;2664165.30;70;0.15
2025;88026390655;DOM ZA STARIJE OSOBE MEDVEŠČAK ZAGREB;2663616.10;78;0.15
2025;56980862387;DV ISKRICA;2635967.80;92;0.14
2025;56787155320;DOM ZA STARIJE OSOBE TRNJE;2613904.90;77;0.14
2025;90093318654;DOM ZA STARIJE OSOBE MAKSIMIR;2594969.77;75;0.14
2025;99639891810;PROJEKTGRADNJA PLUS D.O.O;2575247.99;4;0.14
2025;30468132163;DOM ZA STARIJE I NEMOĆNE OSOBE PARK;2513169.62;15;0.14
2025;03430970424;MONTERRA DOO;2493892.80;11;0.14
2025;10970597007;DV KRIJESNICE;2493222.35;110;0.14
2025;46432791617;DOM ZA STARIJE OSOBE PEŠČENICA, ZAGREB;2407894.26;88;0.13
2025;74149875115;ZAGREBAČKI CENTAR ZA GOSPODARENJE OTPADOM;2400447.40;10;0.13
2025;33971755655;VESELČIĆ DOO;2374251.18;47;0.13
2025;53921712112;ZAGREBAČKI INOVACIJSKI CENTAR D.O.O.;2371050.00;10;0.13
2025;16890821011;DOM ZA STARIJE OSOBE SVETI JOSIP ZAGREB;2352134.73;97;0.13
2025;99544354954;ETNOGRAFSKI MUZEJ;2296030.23;90;0.13
2025;87939104217;HRVATSKA POŠTANSKA BANKA D.D.;2274597.59;76;0.12
2025;79157146686;ARHEOLOŠKI MUZEJ U ZAGREBU;2272725.56;88;0.12
2025;12127688152;VG5 DOO;2268540.81;6;0.12
2025;11909496026;VATROGASNA ZAJEDNICA GRADA ZAGREBA;2230200.00;12;0.12
2025;00053084642;DOM ZDRAVLJA ZAGREB CENTAR;2172501.84;273;0.12
2025;42602329951;DOM ZA STARIJE OSOBE KSAVER;2153040.88;90;0.12
2025;70200207247;ZAVOD ZA PROSTORNO UREĐENJE GRADA ZAGREBA;2144600.00;24;0.12
2025;03547184733;DJEČJA BOLNICA SREBRNJAK;1977530.58;26;0.11
2025;04280410389;CONCORDIA CONSULTING D.O.O.;1948469.75;20;0.11
2025;15589224990;KULTURNI CENTAR TRAVNO;1894630.50;82;0.10
2025;07777553720;ELEKTROKOVINA LIGHTING DOO;1875496.01;15;0.10
2025;79960056463;AGRAD PROJEKT DOO;1855173.30;16;0.10
2025;51439010603;CENTAR ZA REHABILITACIJU SILVER;1850066.41;20;0.10
2025;37198918530;"TEHNIČKI MUZEJ ""NIKOLA TESLA""";1780753.76;55;0.10
2025;88696689887;SUVAG POLIKLINIKA ZA REHABILITACIJU SLUŠANJA I GOVORA;1712654.16;208;0.09
2025;53056966535;RAIFFEISENBANK AUSTRIA DD;1711862.27;73;0.09
2025;86998320829;OŠ LOVRE PLEMENITOG MATAČIĆA;1659379.92;104;0.09
2025;52480497296;ŠUŠKOVIĆ GRAĐENJE D.O.O.;1640206.67;25;0.09
2025;36955576207;OŠ ŽUTI BRIJEG;1640147.54;131;0.09
2025;40102169932;OMEGA SOFTWARE D.O.O.;1603374.46;76;0.09
2025;46830600751;HEP - OPERATOR DISTRIBUCIJSKOG SUSTAVA D.O.O.;1591263.84;102;0.09
2025;29065880963;OŠ TRNSKO;1590361.37;152;0.09
2025;69693144506;HRVATSKE ŠUME D.O.O.;1571216.24;58;0.09
2025;37849898335;MAR DOO ZA GRADITLJSTVO I RADOVE U ENERGETICI;1567077.85;16;0.09
2025;64645054565;PRIMAT LOGISTIKA DOO;1554465.82;20;0.08
2025;66896155710;DOM ZDRAVLJA ZAGREB ZAPAD;1550490.63;93;0.08
2025;47521323377;NARODNO SVEUČILIŠTE DUBRAVA;1516867.17;112;0.08
2025;41389203676;PLANIGRAD PROJEKT D.O.O.;1503747.55;20;0.08
2025;33995559159;OŠ SAVSKI GAJ;1500961.53;134;0.08
2025;44900859510;OŠ KRALJA TOMISLAVA;1415739.41;127;0.08
2025;73051728774;OŠ DRAGUTINA TADIJANOVIĆA;1414500.20;130;0.08
2025;90357089001;OŠ LUKA;1410310.64;130;0.08
2025;69136218794;OŠ PREČKO;1383275.44;175;0.08
2025;47377939383;OŠ AUGUSTA ŠENOE;1379579.90;153;0.08
2025;84398178962;GRADSKO KAZALIŠTE ŽAR PTICA;1349447.78;62;0.07
2025;80239334973;LIPA L.P. D.O.O.;1338462.32;13;0.07
2025;99825614646;FOTON PROMET D O O;1328735.47;6;0.07
2025;93298204867;REGIONALNA ENERGETSKO KLIMATSKA AGENCIJA SZ HRVATSKE;1319900.00;13;0.07
2025;08466144831;OŠ IVANA MEŠTROVIĆA;1306768.37;146;0.07
2025;94948888880;XELEMENT DOO SARAJEVO PODRUŽNICA ZAGREB;1299921.63;3;0.07
2025;00432869176;HRVATSKA OSIGURAVAJUĆA KUĆA D.D.;1294058.59;32;0.07
2025;99118997944;OŠ KAJZERICA;1267712.59;138;0.07
2025;09149352137;OŠ DRAGUTINA DOMJANIĆA;1258478.65;150;0.07
2025;87311810356;HRVATSKA POŠTA D.D.;1252890.51;105;0.07
2025;04318334164;OŠ ANTE KOVAČIĆA;1251418.67;134;0.07
2025;18422925218;SVEUČILIŠTE U ZAGREBU MUZIČKA AKADEMIJA;1248580.45;12;0.07
2025;60669015692;OŠ GUSTAVA KRKLECA;1233029.13;151;0.07
2025;07628779327;OŠ TITUŠA BREZOVAČKOG;1202137.84;123;0.07
2025;91453301285;ALPHA BAUMANAGEMENT DOO;1201616.83;14;0.07
2025;43105237892;DOMINVEST DOO;1200798.06;40;0.07
2025;66184539220;OŠ BARTOLA KAŠIĆA;1187123.14;116;0.06
2025;40477323596;CENTAR ZA KULTURNO DRUŠTVENI RAZVOJ NOVI PROSTORI KULTURE;1178100.92;60;0.06
2025;50582521257;OŠ MALEŠNICA;1173874.34;133;0.06
2025;86962125052;ŽUPANIJSKE CESTE ZAGREBAČKE ŽUPANIJE;1155031.86;3;0.06
2025;85965934616;NERING D.O.O.;1151134.15;17;0.06
2025;00167285641;I GIMNAZIJA;1125885.39;119;0.06
2025;52960882634;OŠ MATE LOVRAKA;1124473.94;117;0.06
2025;76147034208;OŠ ANTUNA MIHANOVIĆA;1121565.07;139;0.06
2025;00733311237;OŠ ŽITNJAK;1121347.59;152;0.06
2025;85778249664;OŠ SVETA KLARA;1115984.08;133;0.06
2025;30730085385;OŠ DUGAVE I;1109175.26;154;0.06
2025;27854662356;OŠ JELKOVEC;1083286.16;100;0.06
2025;43566372258;GRADITELJSTVO I TRGOVINA PERIĆ D.O.O.;1081805.59;8;0.06
2025;82390971460;USTANOVA ZAGREB FILM;1080949.83;56;0.06
2025;24802180410;OŠ SESVETSKI KRALJEVEC;1064827.46;130;0.06
2025;24061503881;OŠ IVE ANDRIĆA;1063568.61;125;0.06
2025;38198952349;DOM ZA DJECU I ODRASLE-ŽRTVE OBITELJSKOG NASILJA DUGA-ZAGREB;1047492.27;25;0.06
2025;62432304595;KULTURNO INFORMATIVNI CENTAR;1044219.35;79;0.06
2025;40723003638;OŠ ALOJZIJA STEPINCA;1043532.30;155;0.06
2025;27893203755;OŠ JURE KAŠTELANA;1040143.50;117;0.06
2025;63467332374;CENTAR ZA AUTIZAM;1027595.23;159;0.06
2025;76253821370;HIDROSTRES D.O.O.;1024364.19;16;0.06
2025;64507525513;OŠ BREZOVICA;998978.98;147;0.05
2025;43748649227;OŠ VUGROVEC KAŠINA;996835.52;154;0.05
2025;47340618999;OŠ SESVETE;995823.64;136;0.05
2025;27354142833;CENOZA PROMET DOO ZA TRGOVINU I USLUGE;993629.12;6;0.05
2025;48787627264;OŠ ŠPANSKO ORANICE;991886.63;114;0.05
2025;95267786050;OŠ CVJETNO NASELJE;990164.13;120;0.05
2025;84283102588;OŠ IVANA GRANĐE;985707.91;159;0.05
2025;19780265434;OŠ JOSIPA RAČIĆA;976523.09;112;0.05
2025;97103671104;DOM ZDRAVLJA ZAGREB ISTOK;968297.74;79;0.05
2025;03287241147;CENTAR KULTURE NA PEŠĆENICI;967601.62;96;0.05
2025;97705154133;OŠ BUKOVAC;965408.04;135;0.05
2025;32542348836;OŠ NIKOLE TESLE;962733.03;129;0.05
2025;47193049641;OŠ LUČKO;958013.75;135;0.05
2025;02848440254;OŠ VOLTINO;957911.42;120;0.05
2025;85286272245;OŠ PAVLEKA MIŠKINE;955862.02;114;0.05
2025;60550309153;ABYSALTO DOO;954826.13;39;0.05
2025;75982310877;SPECIJALNA BOLNICA ZA PLUĆNE BOLESTI;954539.79;41;0.05
2025;32430086141;OŠ RETKOVEC;938394.29;144;0.05
2025;34214604603;OLM INFRA JDOO;936406.60;11;0.05
2025;60990397054;OŠ GRANEŠINA;935873.78;113;0.05
2025;95032181708;GDI DOO;922790.57;33;0.05
2025;54303952361;OŠ GRIGORA VITEZA;921927.51;150;0.05
2025;14557584577;TEHNET DOO;920135.00;9;0.05
2025;08579918418;OŠ GROFA JANKA DRAŠKOVIĆA;913447.95;140;0.05
2025;39584056263;OŠ PETRA ZRINSKOG;902646.80;113;0.05
2025;81002091960;OŠ IVANA CANKARA;900551.62;129;0.05
2025;67787842481;OŠ SILVIJA STRAHIMIRA KRANJČEVIĆA;897917.61;144;0.05
2025;86895308451;OŠ BRESTJE;896991.34;134;0.05
2025;05668973495;OŠ JORDANOVAC;893869.75;114;0.05
2025;84079651663;CITY ISLAND DOO;882500.00;1;0.05
2025;62873946841;OŠ MARKUŠEVEC;874366.99;127;0.05
2025;48896313673;BRIMUS D.O.O.;866348.76;24;0.05
2025;09253797076;AKD - ZAŠTITA D.O.O. ZA ZAŠTITU OSOBA I IMOVINE;862224.64;125;0.05
2025;37394657906;DV DJEČJA IGRA;862007.78;23;0.05
2025;15907062900;HEP TOPLINARSTVO D.O.O;856612.84;2983;0.05
2025;27060811148;LIPA PROMET D.O.O.;856380.44;32;0.05
2025;81088614312;OŠ VEĆESLAVA HOLJEVCA;852970.54;142;0.05
2025;71087160585;OŠ VUKOMEREC;845665.59;110;0.05
2025;68971787775;OŠ ANTUNA GUSTAVA MATOŠA;844675.78;108;0.05
2025;67001695549;KING ICT D.O.O.;843272.14;16;0.05
2025;55295688261;OŠ SESVETSKA SELA;839785.80;140;0.05
2025;45058007791;CENTAR MLADIH RIBNJAK;838855.78;69;0.05
2025;76594422243;PALAM DOO;833774.40;10;0.05
2025;48482170643;OŠ STENJEVEC;831915.54;143;0.05
2025;92120285716;OŠ MATIJE GUPCA;830101.97;107;0.05
2025;78390068967;DV DJEČJI KORACI;829499.97;23;0.05
2025;44813808316;OŠ MEDVEDGRAD;827979.36;148;0.05
2025;20874782919;IS GRIJANJE D.O.O.;824918.63;13;0.04
2025;34020671941;OŠ VJENCESLAVA NOVAKA;822190.18;127;0.04
